time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0727272,-10294.1263349,-12352.2471635,17274.8631347,18522.2188859,-6980.73679979,-6169.97172241,0.596581643092,-305801.424827,-359362.446076,285374.567868,287404.031596,22647.745336,71958.4144797,-295297.932694,279989.673899,16956.818837,13627.7003882,0.596581643092,528080.716765,522420.582476,418346.507891,409891.823799,-308358.336823,281400.866028,27779.799596,-295297.932694,279989.673899,16956.818837,13627.7003882,528080.716765,418346.507891,0.596581643092,522420.582476,409891.823799,59.6581643092
0.0727938,-10531.9498348,-12706.2515273,17021.6433203,18426.7729278,-6489.69348554,-5720.5214005,0.630214977686,-301253.57079,-362371.929089,272877.161367,281061.727255,32033.2840366,81310.2018336,-292472.951545,270287.942162,25405.9342842,11858.5970363,0.630214977686,526391.071674,528331.499973,418487.387514,408316.075686,-306853.839982,272211.715511,36251.3628877,-292472.951545,270287.942162,25405.9342842,11858.5970363,526391.071674,418487.387514,0.630214977686,528331.499973,408316.075686,63.0214977686
0.0728604,-10817.2486047,-13052.2463925,16794.7368988,18319.7114896,-5977.48829407,-5267.46509709,0.642332663752,-297169.078812,-365152.987736,259690.878854,274542.253156,41224.0274741,90610.7345792,-291663.432025,260374.37844,34792.3161647,9697.48833043,0.642332663752,524879.989481,533137.863687,418750.143461,407338.984833,-306786.871071,262946.858774,45591.7608161,-291663.432025,260374.37844,34792.3161647,9697.48833043,524879.989481,418750.143461,0.642332663752,533137.863687,407338.984833,64.2332663752
0.072927,-11149.0432277,-13390.0136582,16594.4050074,18201.1020584,-5445.3617797,-4811.08840023,0.639679640182,-294246.804278,-367703.868951,246572.817696,267849.718908,50194.0564538,99854.1500428,-292850.88523,250280.834537,45081.6701101,7714.71950933,0.639679640182,523644.1135,536254.58729,419024.303857,407960.887293,-308144.514937,253630.599068,55770.7890743,-292850.88523,250280.834537,45081.6701101,7714.71950933,523644.1135,419024.303857,0.639679640182,536254.58729,407960.887293,63.9679640182
0.0729936,-11520.5076021,-13719.3404097,16416.8651903,18071.0194007,-4896.35758827,-4351.67899104,0.627099242839,-292790.81759,-370022.964764,234351.777556,260988.343209,59246.9256557,109034.621555,-295555.212835,240264.175281,56360.1573142,6097.20060306,0.627099242839,522520.295994,537625.44942,419367.77529,410336.035557,-310625.422636,244387.088432,66774.0617429,-295555.212835,240264.175281,56360.1573142,6097.20060306,522520.295994,419367.77529,0.627099242839,537625.44942,410336.035557,62.7099242839
0.0730602,-11918.0730655,-14040.0190531,16250.458075,17929.5455154,-4332.38500947,-3889.52646231,0.606642114304,-292856.720645,-372108.813313,223473.027189,253962.451187,68792.66229,118146.362125,-299027.345135,230390.824977,68590.1247553,4303.00122405,0.606642114304,521193.73745,537457.248638,419687.736292,413685.624194,-313708.311963,235193.1296,78492.7461475,-299027.345135,230390.824977,68590.1247553,4303.00122405,521193.73745,419687.736292,0.606642114304,537457.248638,413685.624194,60.6642114304
0.0731268,-12325.1958844,-14351.8474456,16078.0283263,17776.7695817,-3752.83244192,-3424.922136,0.580179857677,-294450.022916,-373960.099763,213895.338619,246776.471678,79197.2938142,127183.628085,-302528.843232,220397.35498,81550.8913504,1370.12298108,0.580179857677,519455.507809,536028.845325,419462.762326,416707.576609,-316827.437684,225813.69934,90723.7202153,-302528.843232,220397.35498,81550.8913504,1370.12298108,519455.507809,419462.762326,0.580179857677,536028.845325,416707.576609,58.0179857677
0.0731934,-12729.3756699,-14654.6290236,15886.661065,17612.7879032,-3157.28539505,-2958.15887959,0.549200964477,-297553.00271,-375575.657141,205357.173862,239434.934426,90765.3910245,136140.722715,-305575.791962,210014.682578,95003.8925028,-3330.38145148,0.549200964477,517560.59907,533736.187536,417979.334323,418291.981425,-319592.200488,216036.223033,103277.139749,-305575.791962,210014.682578,95003.8925028,-3330.38145148,517560.59907,417979.334323,0.549200964477,533736.187536,418291.981425,54.9200964477
0.07326,-13127.1068721,-14948.1729259,15677.2216183,17437.7038474,-2550.11474618,-2489.53092143,0.513267624629,-302085.793164,-376954.467065,197637.563615,231942.467234,103706.003695,145011.99983,-308109.630423,199352.166485,108809.570061,-9493.04194807,0.513267624629,516337.041159,531117.803146,414884.58696,418260.483361,-321957.209711,205945.227435,116037.198153,-308109.630423,199352.166485,108809.570061,-9493.04194807,516337.041159,414884.58696,0.513267624629,531117.803146,418260.483361,51.3267624629
0.0733266,-13523.5762356,-15232.2941146,15465.5005338,17251.6277799,-1941.9242982,-2019.33366533,0.470865153644,-307980.960753,-378095.66039,190561.363495,224303.793047,118009.193752,153791.867342,-310567.233733,188892.459907,122838.738922,-15943.6874196,0.470865153644,516668.381582,528661.429994,410467.161152,417479.902635,-324262.518827,195935.483087,128907.785848,-310567.233733,188892.459907,122838.738922,-15943.6874196,516668.381582,410467.161152,0.470865153644,528661.429994,417479.902635,47.0865153644
0.0733932,-13928.2170329,-15506.8134912,15274.2512561,17054.6769955,-1346.0342232,-1547.8635043,0.421815079353,-315288.42916,-378998.517754,183872.08737,216523.72697,133339.792305,162474.790784,-313764.443803,179142.899899,136829.59008,-21338.6909568,0.421815079353,518747.139813,526667.403543,405560.507554,417080.459571,-327103.382455,186471.068302,141735.48349,-313764.443803,179142.899899,136829.59008,-21338.6909568,518747.139813,405560.507554,0.421815079353,526667.403543,417080.459571,42.1815079353
0.0734598,-14349.6790112,-15771.5580101,15122.1474338,16846.9756439,-772.468422656,-1075.41763375,0.368855993432,-324032.741767,-379662.470035,177219.065033,208607.173238,149124.960839,171055.296797,-318527.493987,170360.837742,150463.428147,-24958.6868983,0.368855993432,521850.466793,525295.513649,401303.266944,417518.88293,-331052.480077,177848.368794,154352.8508,-318527.493987,170360.837742,150463.428147,-24958.6868983,521850.466793,401303.266944,0.368855993432,525295.513649,417518.88293,36.8855993432
0.0735264,-14793.419907,-16026.3607873,15016.7273301,16628.6546514,-223.307423196,-602.293864143,0.317060332473,-333843.34128,-380087.098703,170299.395396,200559.122119,164858.354723,179527.976583,-325242.136037,162594.565815,163675.807883,-26975.8293462,0.317060332473,524793.144401,524483.98944,398748.378866,418438.511834,-336379.144202,170147.939867,166746.920751,-325242.136037,162594.565815,163675.807883,-26975.8293462,524793.144401,398748.378866,0.317060332473,524483.98944,418438.511834,31.7060332473
0.073593,-15262.2167067,-16271.0612055,14954.587256,16399.8516387,307.629450667,-128.790433241,0.270026698015,-343836.086061,-380272.136089,162985.600531,192384.646775,180355.45662,187887.489314,-333697.602498,155851.832296,176842.68685,-28002.8997388,0.270026698015,526618.960847,523861.114851,398405.451,419304.915842,-342974.949086,163317.935911,179157.443033,-333697.602498,155851.832296,176842.68685,-28002.8997388,526618.960847,398405.451,0.270026698015,523861.114851,419304.915842,27.0026698015
0.0736596,-15757.047988,-16505.5050156,14926.5080376,16160.7108337,830.539950382,344.794181854,0.225539038169,-353050.59591,-380217.465555,155329.936713,184088.900059,195682.813742,196128.565496,-343367.984421,150117.559541,190550.268753,-28442.6972764,0.225539038169,527027.553882,523059.432544,400069.354161,419984.98081,-350529.078486,157237.724331,191942.647268,-343367.984421,150117.559541,190550.268753,-28442.6972764,527027.553882,400069.354161,0.225539038169,523059.432544,419984.98081,22.5539038169
0.0737262,-16276.5118237,-16729.5444339,14922.463549,15911.3829811,1354.04827473,818.161452873,0.176650867394,-361062.69973,-379923.121562,147529.482663,175677.111269,210876.116348,204246.010293,-353803.671684,145253.83757,205169.414766,-28250.2841762,0.176650867394,526335.571219,522158.279861,403008.168637,420738.531262,-358749.974642,151729.720514,205330.457309,-353803.671684,145253.83757,205169.414766,-28250.2841762,526335.571219,403008.168637,0.176650867394,522158.279861,420738.531262,17.6650867394
0.0737928,-16815.945427,-16943.0382352,14933.8960086,15652.0252467,1882.04941846,1291.01298855,0.117304655146,-368168.093648,-379389.289652,139942.115545,167154.58285,225805.620127,212234.706802,-364757.509054,141005.872451,220678.326086,-27133.0803506,0.117304655146,525177.247074,521756.573061,406269.371087,421787.904789,-367436.86945,146593.925298,219305.919448,-364757.509054,141005.872451,220678.326086,-27133.0803506,525177.247074,406269.371087,0.117304655146,521756.573061,421787.904789,11.7304655146
0.0738594,-17367.5604126,-17145.8518418,14953.8575435,15382.8011191,2413.70286906,1763.05072271,0.0451979951865,-375040.902928,-378616.306331,133069.186083,158526.687054,240287.502934,220089.619277,-376054.599744,137140.145915,236800.754389,-24915.1175484,0.0451979951865,524178.377278,522650.481853,409028.735989,422925.790285,-376416.452186,141677.857734,233680.839147,-376054.599744,137140.145915,236800.754389,-24915.1175484,524178.377278,409028.735989,0.0451979951865,522650.481853,422925.790285,4.51979951865
0.073926,-17920.3578378,-17337.8574082,14975.2444689,15103.880306,2945.11336895,2233.97710218,-0.0399734254434,-382278.135685,-377604.658856,127367.386819,149798.862552,254218.035593,227805.796304,-387437.076659,133496.388571,253156.081876,-21855.1422082,-0.0399734254434,523602.826236,525290.189377,410930.694321,423455.907756,-385454.447717,136882.665398,248178.241296,-387437.076659,133496.388571,253156.081876,-21855.1422082,523602.826236,410930.694321,-0.0399734254434,525290.189377,423455.907756,-3.99734254434
0.0739926,-18459.2245915,-17518.9339021,14987.269459,14815.4386278,3471.95513244,2703.49527432,-0.138628170834,-390205.804077,-376354.984928,122945.129756,140976.611005,267565.190653,235378.373923,-398516.96478,129829.060591,269253.829611,-18684.9013549,-0.138628170834,523146.723693,529293.759463,412110.791891,422503.185684,-394206.107741,132048.177551,262439.75438,-398516.96478,129829.060591,269253.829611,-18684.9013549,523146.723693,412110.791891,-0.138628170834,529293.759463,422503.185684,-13.8628170834
0.0740592,-18966.0738038,-17688.9671803,14973.9721886,14517.6579062,3992.10161522,3171.30927419,-0.250672085944,-398933.86243,-374868.07229,119423.525573,132065.493599,280307.271785,242802.578692,-408836.264543,125661.343913,284500.674033,-16234.9620285,-0.250672085944,522264.6115,533473.928705,412821.894922,419638.100772,-402244.044442,126855.643258,276050.938447,-408836.264543,125661.343913,284500.674033,-16234.9620285,522264.6115,412821.894922,-0.250672085944,533473.928705,419638.100772,-25.0672085944
0.0741258,-19424.991091,-17847.8500609,14919.3336548,14210.7258498,4505.6574362,3637.12421107,-0.372530323249,-408391.192667,-373144.858231,116177.94244,123071.127535,292475.75265,250073.730697,-417966.513022,120484.788507,298401.290597,-14876.8018002,-0.372530323249,520810.803835,536521.226716,413155.873203,415466.553778,-409167.712667,120956.665057,288671.704709,-417966.513022,120484.788507,298401.290597,-14876.8018002,520810.803835,413155.873203,-0.372530323249,536521.226716,415466.553778,-37.2530323249
0.0741924,-19828.2129498,-17995.4823905,14816.7191693,13894.8359361,5011.49378045,4100.64645437,-0.494748280265,-418231.51549,-371186.428994,112783.102218,113999.182491,304263.446499,257187.246503,-425590.069117,114228.298439,310825.063575,-14265.1918421,-0.494748280265,519182.221615,537757.587946,413217.653666,411496.770136,-414733.985482,114282.828952,300184.43416,-425590.069117,114228.298439,310825.063575,-14265.1918421,519182.221615,413217.653666,-0.494748280265,537757.587946,411496.770136,-49.4748280265
0.074259,-20178.1225728,-18131.7711078,14674.2687,13570.187289,5503.8538728,4561.58381874,-0.603050844114,-427830.240305,-368994.019092,109213.900685,104855.37705,315986.59328,264138.642042,-431594.556724,107476.36258,322026.986013,-13639.7567682,-0.603050844114,517847.146167,537297.014826,413355.423456,409188.102785,-418947.53664,107206.605057,310696.633356,-431594.556724,107476.36258,322026.986013,-13639.7567682,517847.146167,413355.423456,-0.603050844114,537297.014826,409188.102785,-60.3050844114
0.0743256,-20484.0405478,-18256.630302,14510.9294531,13236.9845538,5973.11109467,5019.64574819,-0.68297896108,-436539.27075,-366569.01053,105628.213063,95645.4750894,327832.958388,270923.535441,-436182.795607,101126.370434,332349.996264,-12417.0855917,-0.68297896108,516976.989365,535676.493554,413982.856284,409062.014803,-422074.138168,100343.102271,320378.028084,-436182.795607,101126.370434,332349.996264,-12417.0855917,516976.989365,413982.856284,-0.68297896108,535676.493554,409062.014803,-68.297896108
0.0743922,-20756.4697161,-18369.9812671,14345.9346652,12895.4377677,6410.53505095,5474.54349934,-0.725197654731,-443948.756719,-363912.931934,102035.971051,86375.2821537,339627.512016,277537.64978,-439840.204718,95807.6784916,341922.16222,-10588.8084431,-0.725197654731,516508.859971,533441.981995,415173.015725,410557.961968,-424529.728899,94170.5338118,329303.206634,-439840.204718,95807.6784916,341922.16222,-10588.8084431,516508.859971,415173.015725,-0.725197654731,533441.981995,410557.961968,-72.5197654731
0.0744588,-21002.6183839,-18471.7525511,14189.0397661,12545.7622278,6813.57861779,5925.99032332,-0.727893434512,-449825.047514,-361027.457587,98187.3487351,77050.6417911,350870.279106,283976.815796,-443064.715876,91583.5756383,350666.430801,-8637.41402021,-0.727893434512,516422.067061,530996.167036,416466.103502,412491.182643,-426662.464423,88793.0077817,337460.874677,-443064.715876,91583.5756383,350666.430801,-8637.41402021,516422.067061,416466.103502,-0.727893434512,530996.167036,412491.182643,-72.7893434512
0.0745254,-21225.3998019,-18561.8800018,14037.2683512,12188.1783552,7188.1314507,6373.70164664,-0.696006920196,-453861.850773,-357914.406373,93677.0510738,67677.4318717,361003.878243,290236.974501,-446068.544985,88061.2756932,358541.172242,-7012.08694822,-0.696006920196,516986.347476,528656.339286,417099.196872,413789.322898,-428578.570155,83962.9825981,344881.360433,-446068.544985,88061.2756932,358541.172242,-7012.08694822,516986.347476,417099.196872,-0.696006920196,528656.339286,413789.322898,-69.6006920196
0.074592,-21424.8732145,-18640.3068064,13878.7764753,11822.911556,7546.09673916,6817.39525047,-0.639537831922,-455671.773249,-354575.740631,88111.0286513,58261.5608815,369641.947201,296314.17975,-448736.048308,84660.1703533,365666.459386,-5582.36279318,-0.639537831922,518708.47427,526651.817138,416473.689337,414158.367439,-430151.838646,79251.9131646,351694.294273,-448736.048308,84660.1703533,365666.459386,-5582.36279318,518708.47427,416473.689337,-0.639537831922,526651.817138,414158.367439,-63.9537831922
0.0746586,-21599.3221954,-18706.983528,13699.5662542,11450.1920794,7899.75594114,7256.7914486,-0.570885851571,-455099.196744,-351013.56492,81270.4754982,48808.9641985,376591.331981,302204.600722,-450822.114977,80804.5940623,372188.250252,-3582.19008685,-0.570885851571,521883.697441,525036.757745,414496.251518,414144.314339,-431168.141538,74218.708711,358034.365168,-450822.114977,80804.5940623,372188.250252,-3582.19008685,521883.697441,414496.251518,-0.570885851571,525036.757745,414144.314339,-57.0885851571
0.0747252,-21744.9853342,-18761.8681362,13488.1553705,11070.2548724,8256.82996374,7691.61326375,-0.500629690133,-452467.807011,-347230.124688,73254.2917763,39325.6003511,381776.55362,307904.524337,-452115.413269,76032.0430907,378099.3109,-145.749627062,-0.500629690133,526173.8005,523781.643165,411698.941212,414479.89475,-431432.898464,68519.9440463,363921.296837,-452115.413269,76032.0430907,378099.3109,-145.749627062,526173.8005,411698.941212,-0.500629690133,523781.643165,414479.89475,-50.0629690133
0.0747918,-21855.9514885,-18804.9260341,13236.8948296,10683.3394319,8619.05665889,8121.58660211,-0.434585902015,-448419.711515,-343227.804861,64542.6379231,29817.4472621,385266.105672,313410.357599,-452387.744877,70120.1195822,383283.925655,4970.5107013,-0.434585902015,530676.727299,522931.113382,409139.551053,415392.670875,-430753.041452,61989.3267445,369272.999976,-452387.744877,70120.1195822,383283.925655,4970.5107013,530676.727299,409139.551053,-0.434585902015,522931.113382,415392.670875,-43.4585902015
0.0748584,-21924.8469988,-18836.1300796,12941.1365694,10289.6896535,8983.71042936,8546.44042616,-0.375254649475,-443479.548082,-339009.128336,55881.4361269,20290.49848,387374.66309,318718.629856,-451243.45036,63188.3460815,387708.571536,11068.4363746,-0.375254649475,534375.561592,522434.310282,407928.16703,416547.662759,-428860.874851,54675.0354156,374013.748032,-451243.45036,63188.3460815,387708.571536,11068.4363746,534375.561592,407928.16703,-0.375254649475,522434.310282,416547.662759,-37.5254649475
0.074925,-21942.9807657,-18855.4606032,12596.7418128,9889.55367768,9346.23895293,8965.90692553,-0.32556346934,-437795.113122,-334576.754394,47926.4097141,10750.759402,388613.495053,323825.994992,-448111.106269,55561.0302556,391438.493293,16875.1611885,-0.32556346934,536569.879759,521896.978216,408588.958307,417470.890589,-425396.060374,46741.5832459,378098.95499,-448111.106269,55561.0302556,391438.493293,16875.1611885,536569.879759,408588.958307,-0.32556346934,521896.978216,417470.890589,-32.556346934
0.0749916,-21900.2645395,-18862.9054196,12197.1214924,9483.18373381,9703.14304712,9379.72168577,-0.289181001941,-431274.017434,-329933.477021,40814.544958,1204.24348717,389437.311614,328729.233534,-442451.384785,47387.1723033,394425.376208,21317.4032412,-0.289181001941,537131.810743,520825.822948,410872.347852,417914.014875,-419991.635144,38245.8352026,381425.441339,-442451.384785,47387.1723033,394425.376208,21317.4032412,537131.810743,410872.347852,-0.289181001941,520825.822948,417914.014875,-28.9181001941
0.0750582,-21787.6058332,-18858.4598359,11733.8316946,9070.83598079,10053.7741386,9787.62385508,-0.266382940263,-423859.004158,-325082.223148,34041.1613654,-8343.03153324,390039.483081,333425.254681,-434014.75555,38418.4389691,396389.663875,24104.7433087,-0.266382940263,536551.371215,519191.264128,414108.905193,417936.236643,-412420.22558,29018.5538097,383796.770585,-434014.75555,38418.4389691,396389.663875,24104.7433087,536551.371215,414108.905193,-0.266382940263,519191.264128,417936.236643,-26.6382940263
0.0751248,-21601.9632858,-18842.1266544,11202.9265933,8652.77034568,10399.0366924,10189.3563087,-0.251442218795,-415591.408951,-320026.050806,26801.9483637,-17885.0474496,390392.350638,337911.098256,-422958.587956,28263.0069429,396998.190034,25659.2814342,-0.251442218795,535678.493629,517653.180687,417565.570078,417697.774456,-402719.209253,18835.3940474,385033.753339,-422958.587956,28263.0069429,396998.190034,25659.2814342,535678.493629,417565.570078,-0.251442218795,517653.180687,417697.774456,-25.1442218795
0.0751914,-21350.0031253,-18813.9161709,10612.2437501,8229.25035987,10737.7593752,10584.665811,-0.23480300273,-406468.9492,-314768.147199,18479.7453396,-27415.7893673,390412.733814,342183.936566,-409801.11313,16855.5156,396122.603252,26521.1981555,-0.23480300273,535210.773549,517188.827767,420614.820428,417120.006335,-391231.680944,7715.55821032,385103.934731,-409801.11313,16855.5156,396122.603252,26521.1981555,535210.773549,420614.820428,-0.23480300273,517188.827767,417120.006335,-23.480300273
0.075258,-21046.8491306,-18773.8461681,9982.02381109,7800.54299296,11064.8253195,10973.3031751,-0.206483113895,-396366.530192,-309311.826692,8852.39893836,-36929.2494985,390033.074035,346241.07619,-395293.594757,4619.43625836,393893.451253,26859.6815446,-0.206483113895,535238.326616,518393.197829,422917.518366,415740.019878,-378539.073943,-3981.93501982,384130.700103,-395293.594757,4619.43625836,393893.451253,26859.6815446,535238.326616,422917.518366,-0.206483113895,518393.197829,415740.019878,-20.6483113895
0.0753246,-20710.6763602,-18721.9419045,9337.03465446,7366.91848443,11373.6417057,11355.02342,-0.158447219378,-385125.955845,-303660.528726,-2030.01158095,-46419.430949,389148.502699,350079.959675,-380242.184026,-7814.80180822,390562.899922,26457.2908187,-0.158447219378,535231.736516,520952.177552,424480.661807,412961.848074,-365294.820828,-15759.0582198,382307.590095,-380242.184026,-7814.80180822,390562.899922,26457.2908187,535231.736516,424480.661807,-0.158447219378,520952.177552,412961.848074,-15.8447219378
0.0753912,-20356.7871232,-18658.2360984,8695.67499981,6928.65017336,11661.1121234,11729.585925,-0.0873968789406,-372622.174821,-297817.815646,-14038.8419863,-55880.3514986,387585.056536,353698.167145,-365264.391962,-20000.9853708,386403.362545,25014.5847911,-0.0873968789406,534573.468496,523743.304945,425409.234968,408641.001968,-352004.573575,-27266.9506535,379841.920108,-365264.391962,-20000.9853708,386403.362545,25014.5847911,534573.468496,425409.234968,-0.0873968789406,523743.304945,408641.001968,-8.73968789406
0.0754578,-19994.572536,-18582.7689073,8063.2944889,6486.01432606,11931.2780471,12096.7545813,0.00285950651495,-358652.217444,-291787.370459,-27035.4087279,-65306.0473719,385205.080791,357093.417831,-350549.526365,-31825.5511043,381770.703738,22517.796131,0.00285950651495,533134.677564,525575.613434,425707.691163,403581.476659,-338849.588169,-38440.6988432,376989.752738,-350549.526365,-31825.5511043,381770.703738,22517.796131,533134.677564,425707.691163,0.00285950651495,525575.613434,403581.476659,0.285950651495
0.0755244,-19628.1986526,-18495.5879027,7433.24159474,6039.28996198,12194.9570578,12456.2979407,0.102763914052,-342850.789736,-285572.99451,-40845.2964766,-74690.5769979,382064.582689,360263.571508,-335816.809452,-43403.3313882,377186.625549,19448.0405368,0.102763914052,531245.909542,525940.063798,425434.656225,399335.143237,-325675.506349,-49439.2658811,374099.101711,-335816.809452,-43403.3313882,377186.625549,19448.0405368,531245.909542,425434.656225,0.102763914052,525940.063798,399335.143237,10.2763914052
0.075591,-19258.8815156,-18396.7480399,6793.60614377,5588.7586778,12465.2753718,12807.9893621,0.202041987096,-324938.571799,-279178.605085,-55257.0988254,-84028.0247547,378399.263143,363206.62984,-320592.182365,-54960.9653697,373194.417296,16624.3083265,0.202041987096,529227.345547,525156.512939,424868.298624,397325.937152,-312183.008251,-60521.8257046,371525.335657,-320592.182365,-54960.9653697,373194.417296,16624.3083265,529227.345547,424868.298624,0.202041987096,525156.512939,397325.937152,20.2041987096
0.0756576,-18886.1292261,-18286.3116234,6134.25768616,5134.7044699,12751.8715399,13151.6071535,0.294345593839,-305172.995445,-272608.232946,-70059.8870918,-93312.5046993,374404.804996,365920.737645,-304611.241177,-66830.1618803,370028.099945,14711.7460346,0.294345593839,527184.664537,523977.688074,424356.892895,398083.335916,-298177.625046,-71969.4657872,369439.267498,-304611.241177,-66830.1618803,370028.099945,14711.7460346,527184.664537,424356.892895,0.294345593839,523977.688074,398083.335916,29.4345593839
0.0757242,-18507.8199888,-18164.3482678,5450.22438008,4677.41355541,13057.5956087,13486.9347124,0.37778649581,-284487.671846,-265866.019783,-85032.3232685,-102538.164277,370087.754595,368404.18406,-287977.490676,-79409.8168655,367458.656316,13768.0008414,0.37778649581,525217.040163,523096.811208,424038.985351,401093.131742,-283669.406977,-84027.3395602,367731.125107,-287977.490676,-79409.8168655,367458.656316,13768.0008414,525217.040163,424038.985351,0.37778649581,523096.811208,401093.131742,37.778649581
0.0757908,-18120.6580559,-18030.9348539,4741.51891686,4217.1741917,13379.1391391,13813.7606622,0.450952567055,-264088.773712,-258956.215612,-99882.2971151,-111699.188012,365390.16379,370655.403623,-270964.380422,-92978.6327966,365018.707404,13240.4690333,0.450952567055,523647.89763,522876.299647,423680.166958,405144.344156,-268775.870269,-96815.7260759,366128.859639,-270964.380422,-92978.6327966,365018.707404,13240.4690333,523647.89763,423680.166958,0.450952567055,522876.299647,405144.344156,45.0952567055
0.0758574,-17721.0191248,-17886.1554799,4011.09879814,3754.27649476,13709.9203267,14131.8789851,0.509287463572,-244866.456471,-251883.176088,-114278.131539,-120789.80117,360414.443266,372672.977258,-253720.244195,-107519.121816,362346.780502,12429.3547973,0.509287463572,523010.77062,523325.20262,422740.970398,408989.153548,-253567.47545,-110270.592021,364392.077706,-253720.244195,-107519.121816,362346.780502,12429.3547973,523010.77062,422740.970398,0.509287463572,523325.20262,408989.153548,50.9287463572
0.075924,-17305.0933581,-17730.1014088,3261.8191958,3289.01225626,14043.2741623,14441.0891525,0.547804456358,-227113.579789,-244651.359766,-128034.863503,-129804.273404,355474.415627,374455.63317,-236157.762612,-122784.688821,359306.052461,11017.3564318,0.547804456358,523790.277921,524200.721966,420701.678324,412046.942457,-237995.217684,-124213.228529,362391.118827,-236157.762612,-122784.688821,359306.052461,11017.3564318,523790.277921,420701.678324,0.547804456358,524200.721966,412046.942457,54.7804456358
0.0759906,-16869.3578575,-17562.8710107,2494.33010307,2821.67475965,14375.0277544,14741.1962511,0.56665101595,-210656.794234,-237265.325284,-141281.156822,-138736.92236,350964.250331,376002.247644,-218073.53739,-138541.256443,355892.580149,9255.41365516,0.56665101595,526062.060174,525187.841172,417464.352048,414575.976625,-221940.684446,-138498.335272,360079.023762,-218073.53739,-138541.256443,355892.580149,9255.41365516,526062.060174,417464.352048,0.56665101595,525187.841172,414575.976625,56.665101595
0.0760572,-16413.4156783,-17384.5697008,1709.30884146,2352.55859528,14704.1068369,15032.0111055,0.570626217101,-195133.903555,-229729.728496,-154380.193319,-147582.117264,347227.774476,377311.84576,-199367.752254,-154655.92258,352181.492065,7658.45434654,0.570626217101,529272.259835,526122.223803,413555.457142,417091.887931,-205355.336269,-153049.226223,357484.600881,-199367.752254,-154655.92258,352181.492065,7658.45434654,529272.259835,413555.457142,0.570626217101,526122.223803,417091.887931,57.0626217101
