time_s,source_value,secondary_value,held_value
0.00449,86.9266105023,-5.18028385833,4.94351013192
0.0045,86.9372595759,-5.1971446657,5.02821079002
0.00451,86.9469474616,-5.21399744948,5.02821079002
0.00452,86.955674225,-5.23084195969,5.02821079002
0.00453,86.9634399213,-5.2476779576,5.02821079002
0.00454,86.9702445658,-5.26450523197,5.02821079002
0.00455,86.9760881418,-5.28132359469,5.11276474601
0.00456,86.9809706391,-5.29813285937,5.11276474601
0.00457,86.9848920941,-5.31493281908,5.11276474601
0.00458,86.9878526014,-5.33172323993,5.11276474601
0.00459,86.9898522892,-5.34850387481,5.11276474601
0.0046,86.9908912763,-5.36527448698,5.1971446657
0.00461,86.9909696449,-5.38203486559,5.1971446657
0.00462,86.990087447,-5.39878482183,5.1971446657
0.00463,86.9882447409,-5.41552416881,5.1971446657
0.00464,86.9854416289,-5.43225270047,5.1971446657
0.00465,86.9816782691,-5.44897018527,5.28132359469
0.00466,86.9769548518,-5.46567637899,5.28132359469
0.00467,86.9712715599,-5.48237104694,5.28132359469
0.00468,86.9646285422,-5.49905397882,5.28132359469
0.00469,86.9570259193,-5.51572498531,5.28132359469
0.0047,86.9484638176,-5.5323838792,5.36527448698
0.00471,86.9389424055,-5.5490304554,5.36527448698
0.00472,86.9284619043,-5.56566448475,5.36527448698
0.00473,86.917022567,-5.58228572589,5.36527448698
0.00474,86.9046246405,-5.59889394627,5.36527448698
0.00475,86.8912683398,-5.61548893628,5.44897018527
0.00476,86.8769538539,-5.63207050629,5.44897018527
0.00477,86.8616813773,-5.64863846895,5.44897018527
0.00478,86.8454511442,-5.66519262023,5.44897018527
0.00479,86.8282634395,-5.68173273337,5.44897018527
0.0048,86.8101185786,-5.69825856988,5.5323838792
0.00481,86.7910168722,-5.71476989941,5.5323838792
0.00482,86.770958602,-5.73126651319,5.5323838792
0.00483,86.7499440247,-5.74774822147,5.5323838792
0.00484,86.7279734026,-5.76421483694,5.5323838792
0.00485,86.7050470357,-5.78066615671,5.61548893628
0.00486,86.6811652724,-5.79710195644,5.61548893628
0.00487,86.6563284907,-5.81352200057,5.61548893628
0.00488,86.6305370653,-5.82992606095,5.61548893628
0.00489,86.6037913436,-5.84631392982,5.61548893628
0.0049,86.5760916504,-5.86268541752,5.69825856988
0.00491,86.5474383153,-5.8790403369,5.69825856988
0.00492,86.5178317041,-5.89537848635,5.69825856988
0.00493,86.4872722284,-5.91169964396,5.69825856988
0.00494,86.4557603291,-5.92800357708,5.69825856988
0.00495,86.4232964444,-5.94429005989,5.78066615671
0.00496,86.3898809876,-5.96055888576,5.78066615671
0.00497,86.355514351,-5.97680986526,5.78066615671
0.00498,86.3201969314,-5.99304281161,5.78066615671
0.00499,86.2839291599,-6.00925752455,5.78066615671
0.005,51.2558830039,-6.02133046589,5.86268541752
0.00501,51.2361079147,-6.02932963091,5.86268541752
0.00502,51.2154508352,-6.03746356767,5.86268541752
0.00503,51.1939590453,-6.04570606313,5.86268541752
0.00504,51.1718376938,-6.05394319554,5.86268541752
0.00505,51.1492947324,-6.06205947728,5.94429005989
0.00506,51.1263863005,-6.07002375682,5.94429005989
0.00507,51.1029776601,-6.07791093141,5.94429005989
0.00508,51.0788468785,-6.08584435378,5.94429005989
0.00509,51.0538517368,-6.09390310518,5.94429005989
0.0051,51.0280345728,-6.10206374204,6.02133046589
0.00511,51.0015880159,-6.11021932196,6.02133046589
0.00512,50.9747093973,-6.11826028256,6.02133046589
0.00513,50.9474540413,-6.12615595038,6.02133046589
0.00514,50.9196966784,-6.13397598738,6.02133046589
0.00515,50.891227942,-6.14183678946,6.06205947728
0.00516,50.8619119026,-6.1498139677,6.06205947728
0.00517,50.8317863613,-6.15788662247,6.06205947728
0.00518,50.8010321709,-6.16595437816,6.06205947728
0.00519,50.7698365627,-6.17391330844,6.06205947728
0.0052,50.7382539604,-6.18173326525,6.10206374204
0.00521,50.706167945,-6.18947901858,6.10206374204
0.00522,50.673381034,-6.19726038632,6.10206374204
0.00523,50.6397633498,-6.20514964119,6.10206374204
0.00524,50.6053485338,-6.21312821823,6.10206374204
0.00525,50.5703063624,-6.22110191973,6.14183678946
0.00526,50.5348144631,-6.22897217931,6.14183678946
0.00527,50.4989262864,-6.23670941486,6.14183678946
0.00528,50.4625336842,-6.24437382621,6.14183678946
0.00529,50.425450412,-6.25206901221,6.14183678946
0.0053,50.3875524131,-6.25986403555,6.18173326525
0.00531,50.3488695186,-6.2677424719,6.18173326525
0.00532,50.3095610877,-6.27561593478,6.18173326525
