time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.0906,-2760.6955421,-2760.6955421,-1355.46043708,-2760.6955421,-1371.51314043,-1174.12100051,184.724742015,92.3623710075,184.722166329,-2760.6955421,-1186.83285248,-1395.20466819,184.724742015,-2760.6955421,-2760.6955421,184.724742015,-5.54099974985e-15,203.083489462,-0.966509848833,-2575.68568438,-2777.8026637,184.725648031,17.521541875,0,52.3337118133,372.580657015,-57.107296966,-303.202438289
0.0908,-2841.29491498,-2841.29491498,-1454.80790751,-2841.29491498,-1265.46204115,-962.830829421,184.724740043,92.3623700215,184.722164357,-2841.29491498,-1288.43042962,-1301.78219751,184.724740043,-2841.29491498,-2841.29491498,184.724740043,-9.93519706461e-16,203.083487294,-0.966175496578,-2575.68568441,-2777.80299588,184.725648031,17.5584870046,0,80.2508003537,367.579683338,-57.5649392758,-303.115996536
0.091,-2905.74948339,-2905.74948339,-1546.11403588,-2905.74948339,-1152.32457907,-746.069661494,184.724738072,92.3623690361,184.722162386,-2905.74948339,-1382.95907472,-1201.07949506,184.724738072,-2905.74948339,-2905.74948339,184.724738072,-9.93517719424e-16,203.083485128,-0.965210288763,-2575.68568438,-2777.80395891,184.725648031,17.5954321342,0,107.711836941,360.490093975,-58.022381466,-303.028949354
0.0912,-2953.69300359,-2953.69300359,-1628.40314711,-2953.69300359,-1032.55052276,-525.069176926,184.724736103,92.3623680517,184.722160418,-2953.69300359,-1469.36997906,-1093.45250049,184.724736103,-2953.69300359,-2953.69300359,184.724736103,-9.9351573239e-16,203.083482963,-0.964163392782,-2575.68568438,-2777.80500365,184.725648031,17.6323772638,0,134.560847708,351.352019499,-58.4797528494,-302.941210051
0.0914,-2984.85305094,-2984.85305094,-1701.6764313,-2984.85305094,-906.982511265,-301.085144554,184.724734137,92.3623670687,184.722158452,-2984.85305094,-1547.69716469,-979.694277881,184.724734137,-2984.85305094,-2984.85305094,184.724734137,-9.93513745361e-16,203.083480802,-0.962519705296,-2575.68568441,-2777.8066451,184.725648031,17.6693223934,0,160.645217263,340.217540804,-58.9369156452,-302.852863383
0.0916,-2999.05256785,-2999.05256785,-1765.03896458,-2999.05256785,-776.203761438,-75.3902863299,184.724732175,92.3623660874,184.722156489,-2999.05256785,-1616.95956199,-860.305304248,184.724732175,-2999.05256785,-2999.05256785,184.724732175,-5.54098071973e-15,203.083478644,-0.96080994606,-2575.68568441,-2777.80835272,184.725648031,17.706267523,0,185.81677303,327.149765018,-59.3940004922,-302.763824082
0.0918,-2996.21086982,-2996.21086982,-1818.61693927,-2996.21086982,-641.055313033,150.73295454,184.724730216,92.3623651081,184.722154531,-2996.21086982,-1677.30818679,-736.073651819,184.724730216,-2996.21086982,-2996.21086982,184.724730216,-9.93500676385e-16,203.083476491,-0.95854473114,-2575.68568435,-2777.81061586,184.725648031,17.7432126527,0,209.932452619,312.223108219,-59.8508686423,-302.674174674
0.092,-2976.34410394,-2976.34410394,-1861.61422255,-2976.34410394,-502.2399755,375.999700693,184.724728262,92.3623641312,184.722152577,-2976.34410394,-1727.84943105,-607.63228291,184.724728262,-2976.34410394,-2976.34410394,184.724728262,-9.93498689386e-16,203.083474343,-0.956235259771,-2575.68568435,-2777.81292313,184.725648031,17.7801577823,0,232.855247951,295.522221036,-60.3076520912,-302.583831361
0.0922,-2939.56515715,-2939.56515715,-1894.28145282,-2939.56515715,-360.578565742,599.129941543,184.724726314,92.3623631569,184.722150628,-2939.56515715,-1768.85046176,-475.746912322,184.724726314,-2939.56515715,-2939.56515715,184.724726314,-5.54096566379e-15,203.083472201,-0.953417748213,-2575.68568435,-2777.81573854,184.725648031,17.8171029119,0,254.454896498,277.142166536,-60.7642112013,-302.492874457
0.0924,-2886.08301476,-2886.08301476,-1915.93702368,-2886.08301476,-216.87722506,818.855806552,184.724724371,92.3623621855,184.722148685,-2886.08301476,-1799.52280005,-341.1682751,184.724724371,-2886.08301476,-2886.08301476,184.724724371,3.55398334093e-15,203.083470065,-0.950583636761,-2575.68568438,-2777.81857048,184.725648031,17.8540480415,0,274.608664389,257.187216818,-61.2206793498,-302.401221694
0.0926,-2816.20157296,-2816.20157296,-1926.95268039,-2816.20157296,-71.918070188,1033.92876952,184.724722434,92.3623612172,184.722146749,-2816.20157296,-1820.2463317,-204.622520204,184.724722434,-2816.20157296,-2816.20157296,184.724722434,-9.9349272843e-16,203.083467936,-0.947294056416,-2575.68568438,-2777.82185798,184.725648031,17.8909931711,0,293.202045415,235.770925147,-61.6769160815,-302.308951201
0.0928,-2730.31791206,-2730.31791206,-1926.77445852,-2730.31791205,73.4077168824,1243.12674298,184.724720504,92.3623602522,184.722144819,-2730.31791206,-1830.35296565,-66.9611224272,184.724720504,-2730.31791206,-2730.31791206,184.724720504,-5.54095970284e-15,203.083465814,-0.944020032883,-2575.68568438,-2777.82512985,184.725648031,17.9279383007,0,310.129365544,213.014817703,-62.1330561721,-302.215982299
0.093,-2628.92004013,-2628.92004013,-1915.88912166,-2628.92004013,218.374634033,1445.26102231,184.724718582,92.3623592908,184.722142896,-2628.92004013,-1830.32931498,71.1459988597,184.724718582,-2628.92004013,-2628.92004013,184.724718582,-9.93479659538e-16,203.0834637,-0.940347135067,-2575.68568438,-2777.82880055,184.725648031,17.9648834303,0,325.29447384,189.048361496,-62.5889584135,-302.122390969
0.0932,-2512.58412013,-2512.58412013,-1893.88058774,-2512.58412013,362.026365124,1639.1830402,184.724716666,92.3623583331,184.722140981,-2512.58412013,-1819.64022719,208.765596024,184.724716666,-2512.58412013,-2512.58412013,184.724716666,-5.54094663398e-15,203.083461594,-0.936725646257,-2575.68568435,-2777.83242,184.725648031,18.0018285599,0,338.611154443,164.007577807,-63.0447589892,-302.028098187
0.0934,-2381.97119594,-2381.97119594,-1861.34189663,-2381.97119594,503.710964703,1823.79089308,184.724714759,92.3623573793,184.722139073,-2381.97119594,-1798.87058076,345.299716879,184.724714759,-2381.97119594,-2381.97119594,184.724714759,-9.93466590698e-16,203.083459497,-0.932765036821,-2575.68568438,-2777.83637855,184.725648031,18.0387736895,0,350.003794145,138.03490973,-63.5003159949,-301.933177823
0.0936,-2237.82343627,-2237.82343627,-1818.00202336,-2237.82343627,642.428058341,1998.0356023,184.724712859,92.3623564294,184.722137173,-2237.82343627,-1767.6277667,479.753817732,184.724712859,-2237.82343627,-2237.82343627,184.724712859,-5.54093356516e-15,203.083457409,-0.928893566132,-2575.68568438,-2777.84024793,184.725648031,18.0757188191,0,359.407591856,111.277785693,-63.9557670225,-301.837552577
0.0938,-2080.95991744,-2080.95991744,-1764.54904566,-2080.95991744,777.614833837,2160.92707466,184.724710967,92.3623554837,184.722135282,-2080.95991744,-1726.58414227,611.616358278,184.724710967,-2080.95991744,-2080.95991744,184.724710967,-5.54092248331e-15,203.083455329,-0.924744546413,-2575.68568435,-2777.84439484,184.725648031,18.1126639487,0,366.769188526,83.8883926793,-64.4109695203,-301.741294255
0.094,-1912.27196925,-1912.27196925,-1700.86098257,-1912.27196925,908.248636598,2311.53972833,184.724709084,92.3623545421,184.722133399,-1912.27196925,-1675.49612873,739.853033324,184.724709084,-1912.27196925,-1912.27196925,184.724709084,-3.26717692078e-15,203.083453259,-0.920723825693,-2575.68568435,-2777.84841349,184.725648031,18.1496090783,0,372.046668295,56.0222194432,-64.8660624803,-301.644327351
0.0942,-1732.71811027,-1732.71811027,-1627.70743007,-1732.71811027,1033.86963126,2449.01775215,184.72470721,92.3623536048,184.722131524,-1732.71811027,-1615.11065096,864.051522703,184.72470721,-1732.71811027,-1732.71811027,184.72470721,-9.9343590573e-16,203.083451198,-0.916487753391,-2575.68568435,-2777.85264745,184.725648031,18.1865542079,0,375.210137707,27.837743457,-65.320902743,-301.546721647
0.0944,-1543.31860134,-1543.31860134,-1545.11619871,-1543.31860134,1153.45488583,2572.57996858,184.724705343,92.3623526717,184.722129658,-1543.31860134,-1545.33642529,983.159881955,184.724705343,-1543.31860134,-1543.31860134,184.724705343,-3.26716839956e-15,203.083449146,-0.912419050932,-2575.68568435,-2777.85671412,184.725648031,18.2234993375,0,376.241517084,-0.505015912144,-65.7756306837,-301.448403509
0.0946,-1345.14964827,-1345.14964827,-1453.92287101,-1345.14964827,1266.65931894,2681.52427245,184.724703486,92.3623517428,184.7221278,-1345.14964827,-1466.98015936,1096.87587066,184.724703486,-1345.14964827,-1345.14964827,184.724703486,-3.26716186523e-15,203.083447104,-0.908196777105,-2575.68568438,-2777.86093435,184.725648031,18.2604444671,0,375.135057506,-28.8448869249,-66.2301025666,-301.349440742
0.0948,-1139.33728657,-1139.33728657,-1354.30257648,-1139.33728657,1372.48147088,2775.2316205,184.724701636,92.3623508181,184.722125951,-1139.33728657,-1380.10287403,1204.15213717,184.724701636,-1139.33728657,-1139.33728657,184.724701636,-9.93420850213e-16,203.083445071,-0.904179662466,-2575.68568435,-2777.8649494,184.725648031,18.2973895967,0,371.896925348,-57.0209520905,-66.6844601239,-301.249761652
0.095,-927.050983125,-927.050983125,-1247.13965824,-927.050983125,1470.7004337,2853.16954889,184.724699795,92.3623498976,184.722124109,-927.050983125,-1285.5546978,1304.80515835,184.724699795,-927.050983125,-927.050983125,184.724699795,-2.13028610372e-15,203.083443047,-0.900069236755,-2575.68568429,-2777.8690579,184.725648031,18.3343347264,0,366.545647255,-84.8730028447,-67.1385590661,-301.149432113
0.0952,-709.496991071,-709.496991071,-1132.75096122,-709.496991071,1560.35724926,2914.89519874,184.724697962,92.3623489811,184.722122277,-709.496991071,-1183.54574698,1397.81404224,184.724697962,-709.496991071,-709.496991071,184.724697962,1.43452637544e-16,203.083441031,-0.8961994946,-2575.68568438,-2777.87292557,184.725648031,18.371279856,0,359.111495145,-112.242876376,-67.5925424476,-301.048382443
0.0954,-487.911495585,-487.911495585,-1012.05102871,-487.911495585,1641.36200237,2960.05783262,184.724696137,92.3623480686,184.722120452,-487.911495585,-1074.95196833,1483.12017044,184.724696137,-487.911495585,-487.911495585,184.724696137,-4.24981269536e-16,203.083439025,-0.892293810844,-2575.68568432,-2777.87682924,184.725648031,18.4082249856,0,349.636851364,-138.974962955,-68.0462654398,-300.946676627
0.0956,-263.553589653,-263.553589653,-885.48984308,-263.553589652,1712.81809868,2988.40082743,184.72469432,92.36234716,184.722118634,-263.553589653,-960.126251596,1559.75015024,184.72469432,-263.553589653,-263.553589653,184.72469432,-9.93414039748e-16,203.083437027,-0.88866135478,-2575.68568435,-2777.88045967,184.725648031,18.4451701152,0,338.175405686,-164.917444653,-68.4998723763,-300.844247065
0.0958,-37.6981196501,-37.6981196501,-753.99264688,-37.6981196497,1774.77064778,2999.76313261,184.72469251,92.362346255,184.722116824,-37.6981196501,-839.951887657,1627.77382867,184.72469251,-37.6981196501,-37.6981196501,184.72469251,1.34678238311e-18,203.083435037,-0.885046780109,-2575.68568438,-2777.88407227,184.725648031,18.4821152448,0,324.792434912,-189.922841948,-68.953217896,-300.741155895
0.096,188.371558588,188.371558588,-618.131227049,188.371558588,1826.40369756,2994.08018528,184.724690707,92.3623453536,184.722115021,188.371558588,-714.915276092,1686.28508522,184.724690707,188.371558588,188.371558588,184.724690707,1.43455184733e-16,203.083433055,-0.881733715534,-2575.68568432,-2777.88738338,184.725648031,18.5190603744,0,309.563827427,-213.849127902,-69.4064475605,-300.637337658
0.0962,413.370872054,413.370872054,-478.821504207,413.370872054,1867.89849993,2971.38427709,184.724688911,92.3623444555,184.722113225,413.370872054,-585.888100273,1735.48304539,184.724688911,413.370872054,413.370872054,184.724688911,4.2767170791e-16,203.083431081,-0.878487825394,-2575.68568435,-2777.8906273,184.725648031,18.556005504,0,292.576273668,-236.560300141,-69.8594154763,-300.532852682
0.0964,636.021329766,636.021329766,-336.74325939,636.021329766,1898.53606203,2931.8043707,184.724687121,92.3623435606,184.722111436,636.021329766,-453.478297202,1774.54696012,184.724687121,636.021329766,636.021329766,184.724687121,1.56453809292e-15,203.083429113,-0.875566750765,-2575.68568432,-2777.89354642,184.725648031,18.5929506336,0,273.926137511,-257.927346512,-70.3122683751,-300.427637713
0.0966,855.05778741,855.05778741,-192.782986554,855.05778741,1918.63191726,2875.56536705,184.724685337,92.3623426686,184.722109652,855.05778741,-318.526924064,1803.80323723,184.724685337,855.05778741,855.05778741,184.724685337,4.27667723495e-16,203.083427152,-0.872756958008,-2575.68568429,-2777.89635422,184.725648031,18.6298957632,0,253.719556234,-277.82882834,-70.7648598244,-300.3217513
0.0968,1069.23563614,1069.23563614,-47.7125012111,1069.23563614,1927.57805682,2802.98682737,184.724683559,92.3623417793,184.722107873,1069.23563614,-181.749062547,1822.53255818,184.724683559,1069.23563614,1069.23563614,184.724683559,2.70140134886e-15,203.083425196,-0.870289742947,-2575.68568432,-2777.89881948,184.725648031,18.6668408928,0,232.07118133,-296.151676563,-71.2173376615,-300.215132443
0.097,1277.3378747,1277.3378747,97.6308735481,1277.3378747,1925.81945819,2714.4811574,184.724681785,92.3623408924,184.722106099,1277.3378747,-43.9364758398,1831.18380779,184.724681785,1277.3378747,1277.3378747,184.724681785,4.27661465363e-16,203.083423246,-0.867972224951,-2575.68568429,-2777.90113507,184.725648031,18.7037860224,0,209.10418877,-312.791772317,-71.669554903,-300.10783794
0.0972,1478.18202464,1478.18202464,242.40102477,1478.18202464,1912.8705521,2610.55126401,184.724680015,92.3623400077,184.72210433,1478.18202464,94.1050853978,1829.15279853,184.724680015,1478.18202464,1478.18202464,184.724680015,2.70139509074e-15,203.083421301,-0.86600881815,-2575.68568429,-2777.90309651,184.725648031,18.740731152,0,184.948914707,-327.654555982,-72.1216604228,-299.999809091
0.0974,1670.62684946,1670.62684946,385.828742532,1670.62684946,1889.29801419,2491.78769759,184.72467825,92.362339125,184.722102564,1670.62684946,231.651052787,1817.00334005,184.72467825,1670.62684946,1670.62684946,184.72467825,2.70138968795e-15,203.08341936,-0.864227205515,-2575.68568429,-2777.90487619,184.725648031,18.7776762816,0,159.742778947,-340.655591625,-72.5735066699,-299.891100966
0.0976,1853.57883927,1853.57883927,527.012724377,1853.57883927,1854.74738293,2358.86529641,184.724676488,92.3623382438,184.722100802,1853.57883927,367.823187043,1794.25745396,184.724676488,1853.57883927,1853.57883927,184.724676488,4.27649804482e-16,203.083417423,-0.862804919481,-2575.68568429,-2777.90629656,184.725648031,18.8146214112,0,133.628843357,-351.720975217,-73.0252434811,-299.781657202
0.0978,2025.99842436,2025.99842436,665.26958514,2025.99842436,1809.89651124,2212.53935207,184.724674728,92.362337364,184.722099042,2025.99842436,501.980843365,1761.5836998,184.724674728,2025.99842436,2025.99842436,184.724674728,4.27648949183e-16,203.083415488,-0.861589878798,-2575.68568429,-2777.90750964,184.725648031,18.8515665408,0,106.755653431,-360.787870252,-73.4767227183,-299.671531151
0.098,2186.90588226,2186.90588226,799.662879734,2186.90588226,1754.52777182,2053.64131779,184.724672971,92.3623364853,184.722097285,2186.90588226,633.192768122,1718.63855996,184.724672971,2186.90588226,2186.90588226,184.724672971,4.27648093886e-16,203.083413556,-0.860732674599,-2575.68568429,-2777.90836492,184.725648031,18.8885116704,0,79.2757489823,-367.804705527,-73.9280951045,-299.560668823
0.0982,2335.3869047,2335.3869047,929.611122099,2335.3869047,1689.41709577,1883.07408387,184.724671215,92.3623356073,184.722095529,2335.3869047,760.917412042,1666.18272998,184.724671215,2335.3869047,2335.3869047,184.724671215,4.27647238591e-16,203.083411626,-0.860101550817,-2575.68568432,-2777.90899405,184.725648031,18.9254568,0,51.3454305098,-372.731670331,-74.3792118923,-299.449121859
0.0984,2470.59779289,2470.59779289,1054.16326269,2470.59779289,1614.4863864,1701.80684738,184.72466946,92.3623347298,184.722093774,2470.59779289,884.19084159,1604.01243757,184.72466946,2470.59779289,2470.59779289,184.72466946,4.97511534469e-15,203.083409696,-0.859820067883,-2575.68568432,-2777.90927363,184.725648031,18.9624019297,0,23.1232529132,-375.54069655,-74.8302246124,-299.336838661
0.0986,2591.77025158,2591.77025158,1172.85377669,2591.77025158,1530.59423197,1510.86960491,184.724667705,92.3623338525,184.722092019,2591.77025158,1002.58386247,1532.9657018,184.724667705,2591.77025158,2591.77025158,184.724667705,4.97510539447e-15,203.083407767,-0.859776854515,-2575.68568429,-2777.90931487,184.725648031,18.9993470593,0,-5.23027503061,-376.215903132,-75.2809838853,-299.223869159
0.0988,2698.2157547,2698.2157547,1284.73758629,2698.2157547,1437.80171175,1311.34729995,184.72466595,92.362332975,184.722090264,2698.2157547,1115.12060873,1452.98073821,184.72466595,2698.2157547,2698.2157547,184.72466595,4.27626482876e-16,203.083405838,-0.86006835103,-2575.68568432,-2777.90902145,184.725648031,19.0362921889,0,-33.5541826791,-374.753361774,-75.7316419696,-299.110164164
0.099,2789.32945766,2789.32945766,1389.47684314,2789.32945766,1337.03263888,1104.37365805,184.724664194,92.3623320971,184.722088508,2789.32945766,1221.49526965,1364.95617051,184.724664194,2789.32945766,2789.32945766,184.724664194,4.97509458902e-15,203.083403907,-0.860603928566,-2575.68568429,-2777.90848399,184.725648031,19.0732373185,0,-61.6873952669,-371.161481933,-76.1820488308,-298.995771887
0.0992,2864.59363424,2864.59363424,1486.1526065,2864.59363424,1228.48390923,891.124744731,184.724662437,92.3623312185,184.722086751,2864.59363424,1320.74075681,1268.9713945,184.724662437,2864.59363424,2864.59363424,184.724662437,4.27615677444e-16,203.083401976,-0.861452788115,-2575.68568429,-2777.90763314,184.725648031,19.1101824481,0,-89.4701805319,-365.460563858,-76.6323573763,-298.880645553
0.0994,2923.58061836,2923.58061836,1574.56378632,2923.58061836,1113.12547597,672.812282848,184.724660678,92.3623303389,184.722084992,2923.58061836,1412.68316741,1165.96735134,184.724660678,2923.58061836,2923.58061836,184.724660678,4.27614822214e-16,203.083400042,-0.862545281649,-2575.68568432,-2777.90653874,184.725648031,19.1471275777,0,-116.744552915,-357.683117138,-77.0824168947,-298.764831641
