time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00463,2.7180072134,0.230840679551,2.96509483633e-11,1
0.00464,2.7180072134,0.231104295526,9.11342112886e-11,1
0.00465,2.74636177731,0.231365417318,1.90539140021e-10,1
0.00466,2.74636177731,0.231624052527,3.45707462657e-10,1
0.00467,2.74636177731,0.231880201754,6.10285155744e-11,1
0.00468,2.74636177731,0.232133853495,1.86837212368e-10,1
0.00469,2.74636177731,0.232384988786,9.55964196692e-11,1
0.0047,2.77418394241,0.232633591701,2.6169288958e-11,1
0.00471,2.77418394241,0.232879657247,2.5997337616e-10,1
0.00472,2.77418394241,0.233123190507,1.36381572702e-10,1
0.00473,2.77418394241,0.233364197923,1.80406800609e-11,1
0.00474,2.77418394241,0.233602677804,1.07576170194e-10,1
0.00475,2.80145402238,0.233838617576,2.33455921261e-10,1
0.00476,2.80145402238,0.234071999769,5.13864506502e-11,1
0.00477,2.80145402238,0.234302811782,6.62936372464e-11,1
0.00478,2.80145402238,0.234531051635,1.8223289544e-10,1
0.00479,2.80145402238,0.23475672526,3.04645197957e-10,1
0.0048,2.82815456291,0.234979837695,1.15960574476e-11,1
0.00481,2.82815456291,0.235200385285,1.35059963213e-10,1
0.00482,2.82815456291,0.235418355026,2.56214605088e-10,1
0.00483,2.82815456291,0.235633731375,3.6024516703e-11,1
0.00484,2.82815456291,0.235846504967,7.92184096099e-11,1
0.00485,2.85426941356,0.236056676298,2.1345414325e-10,1
0.00486,2.85426941356,0.236264251618,9.33368937694e-11,1
0.00487,2.85426941356,0.236469234454,2.18065565605e-11,1
0.00488,2.85426941356,0.236671619586,1.45021772369e-10,1
0.00489,2.85426941356,0.236871394159,2.60818922015e-10,1
0.0049,2.87978189553,0.237068544867,3.46673800777e-11,1
0.00491,2.87978189553,0.237263065378,7.98223709353e-11,1
0.00492,2.87978189553,0.237454958139,1.9161916498e-10,1
0.00493,2.87978189553,0.237644229287,1.02758690446e-10,1
0.00494,2.87978189553,0.237830880851,1.48929757415e-11,1
0.00495,2.90467585291,0.238014906487,2.84131829176e-10,1
0.00496,2.90467585291,0.238196293998,2.42707187681e-10,1
0.00497,2.90467585291,0.238375032492,5.61399815524e-11,1
0.00498,2.90467585291,0.238551118392,5.6132876125e-11,1
0.00499,2.90467585291,0.238724555595,1.65989888501e-10,1
0.005,2.92893723807,0.231177449809,1.09501741008e-10,1
0.00501,2.92893723807,0.217997352749,1.49952938955e-10,1
0.00502,2.92893723807,0.207978514894,6.66638300117e-10,1
0.00503,2.92893723807,0.200152162882,1.0253131677e-11,1
0.00504,2.92893723807,0.193630311196,1.3606680227e-09,1
